"scenario","within_slope_mean","simulation","enrolled_n","target_complete_reached","complete_n","two_observation_n","one_or_zero_observation_n","analysis_n","total_observations","beta_posterior_mean","beta_lower_95","beta_upper_95","beta_error","beta_squared_error","beta_coverage_95","beta_interval_width_95","log_bf","bridge_logbf_difference","bridge_decision_stable","full_diagnostic_pass","null_diagnostic_pass","full_retry","null_retry","valid_simulation","strong_negative_evidence","estimated_slope_sd","slope_sd_coverage","slope_sd_interval_width"
"high",-0.3,59,56,TRUE,50,2,4,52,154,-0.302339984259529,-0.423200537545187,-0.181221289198499,-0.0023399842595288,5.47552633484257e-06,TRUE,0.241979248346688,7.48493916910201,0.0318192246030833,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.194304081081219,TRUE,0.372497173656233
"high",-0.3,60,55,TRUE,50,3,2,53,156,-0.293469503436803,-0.411035497804294,-0.171190089164576,0.00653049656319732,4.2647385361932e-05,TRUE,0.239845408639718,7.08326659267823,0.0293867893209949,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.158594780151589,TRUE,0.320602142139523
"high",-0.3,61,56,TRUE,50,5,1,55,160,-0.272967177374386,-0.39184669755003,-0.155249756532943,0.0270328226256141,0.000730773499107912,TRUE,0.236596941017087,6.91956113174291,0.036946236101187,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.18862716663626,TRUE,0.358706084002717
"high",-0.3,62,53,TRUE,50,2,1,52,154,-0.27973087638722,-0.400971246934273,-0.159267585017157,0.0202691236127801,0.00041083737203016,TRUE,0.241703661917116,6.87822266531808,0.0211895082921956,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.190392468314723,TRUE,0.356251492351229
"high",-0.3,63,56,TRUE,50,4,2,54,158,-0.348237925014899,-0.466031476183495,-0.230635269995624,-0.0482379250148993,0.00232689740974305,TRUE,0.235396206187871,11.0866216887198,0.0172078255935446,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.119585128396878,TRUE,0.305851943181465
"high",-0.3,64,56,TRUE,50,4,2,54,158,-0.194510125594788,-0.327985547733687,-0.0634693209665159,0.105489874405212,0.0111281136020274,TRUE,0.264516226767171,2.4143870291135,0.00603455642502126,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.200024146026423,TRUE,0.388832845194509
"high",-0.3,65,56,TRUE,50,4,2,54,158,-0.278923535294434,-0.398767526286106,-0.156827586042066,0.0210764647055656,0.000444217364484951,TRUE,0.241939940244041,6.34567376516617,0.0342548063372305,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.259323540958504,TRUE,0.24619422679318
"high",-0.3,66,55,TRUE,50,4,1,54,158,-0.408851239972013,-0.556338247313532,-0.260066785259115,-0.108851239972013,0.0118485924434448,TRUE,0.296271462054417,10.0535545820921,0.0807053482191691,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.273520107160403,TRUE,0.370773556049313
"high",-0.3,67,58,TRUE,50,5,3,55,160,-0.257924886794466,-0.383678270023926,-0.128314811348263,0.0420751132055343,0.00177031515125852,TRUE,0.255363458675663,5.29912302364889,0.0547348629480666,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.208538808434018,TRUE,0.344029067010653
"high",-0.3,68,55,TRUE,50,2,3,52,154,-0.362221729971532,-0.489469699872417,-0.221668661123126,-0.0622217299715322,0.00387154368065027,TRUE,0.267801038749291,8.20585842908679,0.0838681393565821,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.25952252458891,TRUE,0.428878302527718
"high",-0.3,69,54,TRUE,50,3,1,53,156,-0.345729397089438,-0.456565410719134,-0.230846320918613,-0.0457293970894377,0.00209117775816348,TRUE,0.225719089800521,11.0997081239392,0.0316504736111654,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.184360600961868,TRUE,0.313598359520334
"high",-0.3,70,54,TRUE,50,3,1,53,156,-0.287365038890268,-0.40394068276317,-0.171524590511668,0.0126349611097318,0.000159642242244435,TRUE,0.232416092251502,8.05228550637776,0.021712063001246,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.156783915316842,TRUE,0.309626988107381
"high",-0.3,71,55,TRUE,50,2,3,52,154,-0.247322557332092,-0.392579643622955,-0.0904016469456493,0.0526774426679081,0.00277491296603075,TRUE,0.302177996677306,2.84823014500915,0.0790855900891358,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.309155156176969,TRUE,0.463072828353601
"high",-0.3,72,56,TRUE,50,4,2,54,158,-0.246967423356387,-0.37789936176249,-0.119402146457456,0.0530325766436133,0.00281245418546072,TRUE,0.258497215305035,4.7068006278339,0.0194042051335828,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.261334458463864,TRUE,0.282572469618593
"high",-0.3,73,54,TRUE,50,4,0,54,158,-0.235170068583905,-0.350769551250706,-0.122233426041161,0.0648299314160948,0.00420292000741555,TRUE,0.228536125209545,5.76029734459311,0.0391639900793166,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.128756092453825,TRUE,0.304334646286433
"high",-0.3,74,56,TRUE,50,4,2,54,158,-0.298766549184718,-0.443146302533692,-0.162819744590442,0.00123345081528153,1.52140091371868e-06,TRUE,0.280326557943249,6.50333049536462,0.0472895890836753,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.3064926011769,TRUE,0.305876659430649
"high",-0.3,75,56,TRUE,50,4,2,54,158,-0.378558718211677,-0.491855903810209,-0.267370339064751,-0.078558718211677,0.00617147220706167,TRUE,0.224485564745458,14.1239908441982,0.0731727229745047,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.11047389120762,TRUE,0.284505506358698
"high",-0.3,76,58,TRUE,50,5,3,55,160,-0.358944168458559,-0.465996909847527,-0.248299363418385,-0.0589441684585593,0.00347441499527102,TRUE,0.217697546429142,11.8352689985774,0.041827986463943,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.146712498507649,TRUE,0.284978649461012
"high",-0.3,77,55,TRUE,50,2,3,52,154,-0.325145372896584,-0.460925946445259,-0.186928478477992,-0.0251453728965843,0.000632289778108277,TRUE,0.273997467967267,7.34656783203977,0.00738818073483571,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.276814533264923,TRUE,0.407415799130262
"high",-0.3,78,55,TRUE,50,5,0,55,160,-0.305022999301021,-0.439183705676689,-0.161280451855488,-0.00502299930102107,2.52305219780582e-05,TRUE,0.277903253821201,6.02070850552622,0.0366831293208634,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.23117895388222,TRUE,0.378627138280725
"high",-0.3,79,55,TRUE,50,5,0,55,160,-0.326727029026343,-0.45499634008071,-0.192388345973305,-0.0267270290263427,0.000714334080574966,TRUE,0.262607994107405,7.54645301733575,0.00528892571824713,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.259270608559381,TRUE,0.339962298868424
"high",-0.3,80,56,TRUE,50,4,2,54,158,-0.352572657111693,-0.492510530149354,-0.222005657514633,-0.0525726571116928,0.00276388427578363,TRUE,0.270504872634721,10.4085820812746,0.0806425935324739,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.237685416076631,TRUE,0.38123557363915
"high",-0.3,81,54,TRUE,50,2,2,52,154,-0.392980891095765,-0.491744298254009,-0.292084513812668,-0.0929808910957655,0.0086454461089626,TRUE,0.199659784441341,16.837049825413,0.0621839772671251,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.086368385132322,TRUE,0.21788802045306
"high",-0.3,82,54,TRUE,50,3,1,53,156,-0.313643804881926,-0.448375060837137,-0.183952468194721,-0.013643804881926,0.000186153411656067,TRUE,0.264422592642415,8.02547207881457,0.0595957879183118,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.234754352534746,TRUE,0.393673758070175
"high",-0.3,83,53,TRUE,50,2,1,52,154,-0.254548793403626,-0.381650417925203,-0.134315968828583,0.0454512065963739,0.00206581218106626,TRUE,0.24733444909662,6.14186288436312,0.00694321454807323,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.188389546448223,TRUE,0.281660158293895
"high",-0.3,84,59,TRUE,50,4,5,54,158,-0.260179035133639,-0.370435719550437,-0.150145209325971,0.0398209648663613,0.00158570924288798,TRUE,0.220290510224466,6.78370347284303,0.0494174321793253,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.134145284088566,TRUE,0.290953999996965
"high",-0.3,85,57,TRUE,50,5,2,55,160,-0.366405506525638,-0.488135170930298,-0.232416578340687,-0.0664055065256376,0.0044096912969265,TRUE,0.255718592589611,9.92942423023203,0.0512547879332033,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.197740156241165,TRUE,0.354516554340231
"high",-0.3,86,57,TRUE,50,4,3,54,158,-0.357385007747322,-0.486913280687871,-0.221916323244003,-0.0573850077473221,0.00329303911416022,TRUE,0.264996957443869,9.13524798008822,0.0429938519168616,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.235646832592713,TRUE,0.350574609104227
"high",-0.3,87,55,TRUE,50,5,0,55,160,-0.353355431026453,-0.467896908880007,-0.239429821514347,-0.0533554310264535,0.00284680202001863,TRUE,0.22846708736566,11.8514075224381,0.0219065456553267,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.130539077277482,TRUE,0.307351594649715
"high",-0.3,88,57,TRUE,50,4,3,54,158,-0.384083672013144,-0.527064970605397,-0.234314292290651,-0.0840836720131442,0.007070063899214,TRUE,0.292750678314746,8.84515644100307,0.0683534406753097,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.324234995756396,TRUE,0.390405926377575
"high",-0.3,89,53,TRUE,50,1,2,51,152,-0.206672018041591,-0.330143100637645,-0.0845904091959658,0.0933279819584089,0.0087101122164291,TRUE,0.245552691441679,3.35517424093979,0.0202798372180268,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.187527993817735,TRUE,0.363084519546423
"high",-0.3,90,52,TRUE,50,1,1,51,152,-0.27242410143352,-0.39495168248141,-0.152819648089757,0.0275758985664797,0.000760430181748779,TRUE,0.242132034391653,7.01318723618999,0.0131821378373331,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.176350082025119,TRUE,0.337593543199431
"high",-0.3,91,54,TRUE,50,2,2,52,154,-0.266783551448057,-0.385572277687502,-0.142120369068609,0.0332164485519434,0.00110333245440391,TRUE,0.243451908618892,5.47252581200098,0.00848960424687561,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.249714668773793,TRUE,0.373449383763281
"high",-0.3,92,58,TRUE,50,7,1,57,164,-0.350346938113441,-0.482492390693357,-0.221864631064594,-0.0503469381134409,0.00253481417739865,TRUE,0.260627759628763,9.49483446994378,0.0555327917068951,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.220176380940419,TRUE,0.390810663280389
"high",-0.3,93,55,TRUE,50,4,1,54,158,-0.345709592162673,-0.447366541000579,-0.250325969022321,-0.0457095921626726,0.00208936681567786,TRUE,0.197040571978259,15.5046567297414,0.0253698390826855,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.124801381938259,TRUE,0.264955090717345
"high",-0.3,94,53,TRUE,50,3,0,53,156,-0.241623507986788,-0.389715035909648,-0.0943897811786947,0.058376492013212,0.00340781481976861,TRUE,0.295325254730953,3.19564953699813,0.00908952882340941,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.327417050523127,TRUE,0.326839825041943
"high",-0.3,95,57,TRUE,50,5,2,55,160,-0.329809776067945,-0.439539250912079,-0.216973163899894,-0.0298097760679451,0.000888622749221033,TRUE,0.222566087012185,10.1102381153308,0.0764090798516293,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.153080364297124,TRUE,0.304704228385524
"high",-0.3,96,55,TRUE,50,5,0,55,160,-0.317009344461735,-0.441020617534814,-0.188918290095402,-0.0170093444617355,0.000289317799017971,TRUE,0.252102327439412,7.95227681420221,0.00712077033225,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.215547286108418,TRUE,0.390712896943052
"high",-0.3,97,59,TRUE,50,8,1,58,166,-0.321230616466787,-0.418553140903802,-0.223765311610516,-0.0212306164667866,0.00045073907555979,TRUE,0.194787829293286,13.284253613816,0.0512784061012894,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.0843363697098307,TRUE,0.221267137689975
"high",-0.3,98,53,TRUE,50,2,1,52,154,-0.346768898196609,-0.460197055629945,-0.232377208117395,-0.0467688981966092,0.00218732983852479,TRUE,0.22781984751255,11.2496087810627,0.0191984189976324,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.184178173304077,TRUE,0.307351187557121
"high",-0.3,99,54,TRUE,50,4,0,54,158,-0.249071770309793,-0.384834189445518,-0.112109257867076,0.0509282296902067,0.00259368457937846,TRUE,0.272724931578441,4.05348067955626,0.0785932674592971,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.267576535991886,TRUE,0.390286586120848
"high",-0.3,100,54,TRUE,50,4,0,54,158,-0.299781934902894,-0.421768978999605,-0.174217169286098,0.000218065097106146,4.75523865759129e-08,TRUE,0.247551809713507,7.29174085403827,0.00529020467013197,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.219124391356296,TRUE,0.365655645786275
"high",0,1,58,TRUE,50,7,1,57,164,1.30000435297978e-05,-0.122992083646229,0.124818058650305,1.30000435297978e-05,1.69001131776636e-10,TRUE,0.247810142296534,-2.04459161195481,0.0519871671836256,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.209382879521708,TRUE,0.411030159335223
"high",0,2,57,TRUE,50,5,2,55,160,-0.112122711929913,-0.242094791998202,0.0232973434734396,-0.112122711929913,0.0125715025305183,TRUE,0.265392135471641,-0.467597798669317,0.00611346190731865,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.242748954604803,TRUE,0.361922896592956
"high",0,3,57,TRUE,50,3,4,53,156,-0.00326381918134841,-0.139673217893203,0.130017726410802,-0.00326381918134841,1.06525156485378e-05,TRUE,0.269690944304004,-1.85985597774621,0.0118272642096997,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.230861101814939,TRUE,0.366900464521965
"high",0,4,54,TRUE,50,1,3,51,152,-0.129887392247926,-0.252584482846313,-0.0105101627433965,-0.129887392247926,0.0168707346649666,FALSE,0.242074320102917,0.16272736706091,0.047969188286487,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.238973135654553,TRUE,0.292256116612311
"high",0,5,56,TRUE,50,4,2,54,158,0.0253222619703668,-0.100135492342413,0.146737016343498,0.0253222619703668,0.000641216951295885,TRUE,0.246872508685911,-1.88238818928582,0.0385588032595763,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.275143889534701,TRUE,0.303730048425321
"high",0,6,55,TRUE,50,3,2,53,156,0.0151358219846345,-0.0790136160924684,0.109749507190109,0.0151358219846345,0.000229093107150545,TRUE,0.188763123282578,-2.2277760020373,0.0487455030713306,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0745100913656825,FALSE,0.194552545296562
"high",0,7,56,TRUE,50,5,1,55,160,-0.0567257912277045,-0.159726765728179,0.051056889761466,-0.0567257912277045,0.00321781539040912,TRUE,0.210783655489645,-1.50753766402636,0.0249561740530737,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.128533690797076,TRUE,0.294995658773771
"high",0,8,53,TRUE,50,1,2,51,152,-0.0255560663975972,-0.164684298891953,0.116583427522194,-0.0255560663975972,0.000653112529718398,TRUE,0.281267726414148,-1.81365911085496,0.0324577035518985,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.281523082799778,TRUE,0.398537547446266
"high",0,9,57,TRUE,50,6,1,56,162,0.0177301233048816,-0.107557759638074,0.148904547108144,0.0177301233048816,0.000314357272406306,TRUE,0.256462306746218,-1.87157872494984,0.0299477913413284,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.242407660120472,TRUE,0.395256958109792
"high",0,10,55,TRUE,50,1,4,51,152,-0.0920757526179532,-0.199231995808104,0.0159337704821602,-0.0920757526179532,0.00847794422016252,TRUE,0.215165766290265,-0.643350908150211,0.0429094913162373,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.105591031412351,TRUE,0.272911898730628
"high",0,11,60,TRUE,50,7,3,57,164,0.0280227423501937,-0.0762076685278103,0.131588551673708,0.0280227423501937,0.000785274088825339,TRUE,0.207796220201518,-2.03851595377782,0.0134265352354532,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.129369826438982,TRUE,0.28096033112065
"high",0,12,55,TRUE,50,3,2,53,156,0.0786469789016277,-0.0415441056986828,0.201110694264944,0.0786469789016277,0.00618534729035307,TRUE,0.242654799963626,-1.13726606917794,0.0368405095109949,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.163152664727003,TRUE,0.335401165481707
"high",0,13,58,TRUE,50,6,2,56,162,-0.0571821965518273,-0.180614584668928,0.0658218463789404,-0.0571821965518273,0.00326980360249181,TRUE,0.246436431047869,-1.53844157060669,0.0517423279435718,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.293790378148422,TRUE,0.301811238969089
"high",0,14,55,TRUE,50,4,1,54,158,-0.0905020201630565,-0.223315871849237,0.0435575880146537,-0.0905020201630565,0.00819061565359429,TRUE,0.266873459863891,-0.893904149008591,0.0590634066979305,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.293737022373053,TRUE,0.378936770139874
"high",0,15,53,TRUE,50,3,0,53,156,-0.0434093151750816,-0.15538799018283,0.0654026861164953,-0.0434093151750816,0.00188436864396957,TRUE,0.220790676299325,-1.75355845472521,0.0214874185937219,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.148226698499546,TRUE,0.303573565445694
"high",0,16,56,TRUE,50,3,3,53,156,0.0463735297095336,-0.056545374198356,0.150797702711993,0.0463735297095336,0.00215050425772099,TRUE,0.207343076910349,-1.71888628885793,0.0438986800217833,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.10838001614187,TRUE,0.262379326576777
"high",0,17,57,TRUE,50,6,1,56,162,0.0143433012160702,-0.0973911262882187,0.132929993652988,0.0143433012160702,0.000205730289774922,TRUE,0.230321119941206,-1.99998169008708,0.0145407961875321,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.210528878493032,TRUE,0.351222364273605
"high",0,18,57,TRUE,50,6,1,56,162,0.0452549078206918,-0.0955368097700712,0.189067263776524,0.0452549078206918,0.00204800668185931,TRUE,0.284604073546596,-1.63776108504337,0.0559670113506741,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.335735124449896,TRUE,0.313546503525318
"high",0,19,56,TRUE,50,5,1,55,160,0.0206693991320529,-0.0788664203766752,0.121800606599424,0.0206693991320529,0.000427224060480108,TRUE,0.2006670269761,-2.08091847084648,0.0261508869135127,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0971915290769796,TRUE,0.255943094621557
"high",0,20,51,TRUE,50,1,0,51,152,0.0816985762169759,-0.0436589888496346,0.207851915889166,0.0816985762169759,0.00667465735588102,TRUE,0.251510904738801,-1.0046846430557,0.0672994439411809,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.166297883139272,TRUE,0.321694257004634
"high",0,21,55,TRUE,50,4,1,54,158,-0.0559103145570007,-0.176541613205232,0.059497415152152,-0.0559103145570007,0.00312596327386277,TRUE,0.236039028357384,-1.60866640525336,0.00690522033352181,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.150425042932485,TRUE,0.31122948457348
"high",0,22,59,TRUE,50,8,1,58,166,-0.0127873577787151,-0.125459961351876,0.0986269597967843,-0.0127873577787151,0.000163516518960867,TRUE,0.224086921148661,-2.00395110627545,0.0152244960374048,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.20437407152561,TRUE,0.320634199026494
"high",0,23,58,TRUE,50,7,1,57,164,0.0507804478859618,-0.0840936324003993,0.187430532951537,0.0507804478859618,0.00257865388749888,TRUE,0.271524165351936,-1.70585713177465,0.117127347097977,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.270515188983778,TRUE,0.309781488807222
"high",0,24,55,TRUE,50,5,0,55,160,-0.00210950477026455,-0.109213780164358,0.112420093057068,-0.00210950477026455,4.45001037576889e-06,TRUE,0.221633873221426,-2.11744292267591,0.0204574268520048,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.107574305420531,TRUE,0.266794205701733
"high",0,25,60,TRUE,50,8,2,58,166,0.0306056333613848,-0.101606687096571,0.162307201021668,0.0306056333613848,0.000936704793451508,TRUE,0.263913888118238,-1.79505874510389,0.0245931449757393,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.26250509247096,TRUE,0.313959031395057
"high",0,26,58,TRUE,50,8,0,58,166,0.0523512855597472,-0.0803082107574671,0.183700745973352,0.0523512855597472,0.0027406570997582,TRUE,0.264008956730819,-1.56045932632998,0.00911921518903114,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.316607468479375,TRUE,0.299947025625307
"high",0,27,56,TRUE,50,6,0,56,162,-0.0115183888059384,-0.131816257001641,0.108892544064511,-0.0115183888059384,0.000132673280684767,TRUE,0.240708801066152,-2.01842521081261,0.00937101120734951,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.205999327202711,TRUE,0.355148882026362
"high",0,28,52,TRUE,50,2,0,52,154,0.00483570787478951,-0.109211809677292,0.117856647698653,0.00483570787478951,2.33840706503013e-05,TRUE,0.227068457375945,-2.08741572918359,0.0932347160431846,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0999942347699881,TRUE,0.26761792744086
"high",0,29,55,TRUE,50,3,2,53,156,-0.0100653941345515,-0.124240539985257,0.101558331962277,-0.0100653941345515,0.000101312159083865,TRUE,0.225798871947534,-2.05736175535858,0.014223539771848,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.160986464573173,TRUE,0.315480754134342
"high",0,30,52,TRUE,50,2,0,52,154,-0.0752140988032148,-0.185893263262454,0.0347322376422501,-0.0752140988032148,0.00565716065877976,TRUE,0.220625500904704,-1.08314189148919,0.000521497882061794,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.15793307919797,TRUE,0.365801891070097
"high",0,31,53,TRUE,50,3,0,53,156,-0.0697503394152271,-0.193311681230985,0.0535773035906213,-0.0697503394152271,0.00486510984853939,TRUE,0.246888984821607,-1.48681642601346,0.0164160995714724,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.276825244686379,TRUE,0.333017540997109
"high",0,32,57,TRUE,50,5,2,55,160,-0.124440963246892,-0.245007671757849,-0.00393577125884962,-0.124440963246892,0.0154855533338144,FALSE,0.241071900499,0.125895209124081,0.0415072498619224,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.227686743654883,TRUE,0.298583048199501
"high",0,33,57,TRUE,50,6,1,56,162,-0.0377664232557841,-0.174646365934732,0.0978418287955179,-0.0377664232557841,0.00142630272553503,TRUE,0.27248819473025,-1.73715766010307,0.0951857651362786,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.365165114572029,FALSE,0.298885112812046
"high",0,34,55,TRUE,50,4,1,54,158,-0.146422557019327,-0.261310220319515,-0.0320843431674607,-0.146422557019327,0.0214395652040781,FALSE,0.229225877152054,1.16719171330394,0.0101112833245907,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.154421182696436,TRUE,0.318712926293478
"high",0,35,51,TRUE,50,1,0,51,152,-0.111587264675316,-0.233091311337248,0.0189076164557397,-0.111587264675316,0.0124517176377189,TRUE,0.251998927792988,-0.325437095092923,0.0222783951098222,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.153643184915606,TRUE,0.329042264959058
"high",0,36,58,TRUE,50,4,4,54,158,-0.0516975409166082,-0.174659906822132,0.0731509798843669,-0.0516975409166082,0.00267263573682438,TRUE,0.247810886706498,-1.74726605960802,0.0857717504356117,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.213704284087789,TRUE,0.358470565180011
"high",0,37,55,TRUE,50,3,2,53,156,0.0602920845553082,-0.0490860943792225,0.170632375948648,0.0602920845553082,0.00363513546002444,TRUE,0.21971847032787,-1.48589892400915,0.056798702086212,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.126033666593581,TRUE,0.298007197513417
"high",0,38,52,TRUE,50,1,1,51,152,-0.0753168644207155,-0.208779723388318,0.0559287950083231,-0.0753168644207155,0.00567263006616845,TRUE,0.264708518396641,-1.2456415324813,0.021242200363929,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.211752981693962,TRUE,0.4094988380703
"high",0,39,56,TRUE,50,6,0,56,162,-0.0659007567748409,-0.166291584434227,0.0372600430300714,-0.0659007567748409,0.00434290974349674,TRUE,0.203551627464299,-1.23206855160507,0.0237614242696793,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.126421697193631,TRUE,0.262130705893866
"high",0,40,55,TRUE,50,5,0,55,160,0.0699802788937462,-0.0347411423072317,0.175193601525318,0.0699802788937462,0.0048972394340465,TRUE,0.20993474383255,-1.30970288478636,0.00749318211725836,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.0963958983402866,TRUE,0.247527750074504
"high",0,41,55,TRUE,50,4,1,54,158,-0.0909721746410612,-0.206073255929416,0.0260608161732203,-0.0909721746410612,0.00827593655892375,TRUE,0.232134072102637,-0.892741503289784,0.025590918150499,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.139372634845921,TRUE,0.294923272057675
"high",0,42,56,TRUE,50,6,0,56,162,0.0135192353845795,-0.113902645774847,0.139248213913849,0.0135192353845795,0.000182769725383667,TRUE,0.253150859688696,-1.89586693897635,0.0289456238618868,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.236399867798073,TRUE,0.411887624298713
"high",0,43,55,TRUE,50,3,2,53,156,-0.00370273385548678,-0.134298676878806,0.130698066210706,-0.00370273385548678,1.3710238004568e-05,TRUE,0.264996743089511,-1.95165964060038,0.0474676328887256,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.267026053624104,TRUE,0.316558700529842
"high",0,44,53,TRUE,50,3,0,53,156,-0.0628145879448481,-0.181352011199453,0.0564875840690476,-0.0628145879448481,0.00394567245868105,TRUE,0.2378395952685,-1.48941705066864,0.0432576511232696,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.216366559031003,TRUE,0.273664262223331
"high",0,45,54,TRUE,50,2,2,52,154,0.0125160274407213,-0.101049959432629,0.126552825143099,0.0125160274407213,0.000156650942896887,TRUE,0.227602784575728,-1.9640341285988,0.0368109807402845,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.178627547027193,TRUE,0.300340405875512
